City, Region, Country, AirQuality, WaterPollution,Lat,Lon
Taos, Missouri, United States of America,100.0,75.0,36.4072377,-105.573284
Cornwall, Ontario, Canada,96.42857143,50.0,50.4433489,-4.62465658489158
Libby, Montana, United States of America,100.0,25.0,48.3883645,-115.5558612
Crown Point, Indiana, United States of America,87.5,25.0,41.4169806,-87.3653136
Newbridge, Leinster, Ireland,50.0,0.0,53.1801492,-6.7981931
Wenatchee, Washington, United States of America,25.0,0.0,47.4234599,-120.310349
Liberty, Missouri, United States of America,62.5,50.0,30.0856736,-94.7856262
Chesterfield, Missouri, United States of America,87.5,37.5,37.3859982,-77.578509
O'Fallon, Missouri, United States of America,0.0,100.0,38.7902503,-90.7033292
Youngstown, New York, United States of America,75.0,58.33333333,41.1035786,-80.6520161
Forsyth, Montana, United States of America,80.0,100.0,36.1476399,-80.2415712
Rock Hill, South Carolina, United States of America,87.5,62.5,34.9248667,-81.0250784
Morristown, New Jersey, United States of America,100.0,100.0,40.7970382,-74.4809868
Chesham, England, United Kingdom,75.0,50.0,51.70652015,-0.6104017954994656
Leesburg, Georgia, United States of America,87.5,50.0,28.810823,-81.8778582
Oshkosh, Nebraska, United States of America,50.0,75.0,44.0206919,-88.5408574
Brentwood, Missouri, United States of America,75.0,0.0,37.9317766,-121.696026
Cape Canaveral, Florida, United States of America,75.0,0.0,28.4513556,-80.5283059
Clayton, Missouri, United States of America,87.5,50.0,33.5204959,-84.3591713
Sao Caetano do Sul, Sao Paulo, Brazil,37.5,50.0,-23.6195923,-46.5688323
Okara, Punjab, Pakistan,75.0,50.0,30.8091281,73.4493301
Vero Beach, Florida, United States of America,93.75,62.5,27.6387163,-80.3975399
Lawrenceville, Georgia, United States of America,100.0,0.0,33.9566391,-83.9890066
Weatherford, Texas, United States of America,100.0,0.0,32.7589648,-97.7970748
Del Rio, Texas, United States of America,100.0,25.0,29.357515,-100.8987707
Warrenton, Virginia, United States of America,100.0,0.0,38.7135498,-77.795367
Sheikhupura, Punjab, Pakistan,50.0,100.0,31.7085285,73.9864014
Mansfield, Texas, United States of America,90.0,0.0,40.75839,-82.5154471
Whakatane, Bay of Plenty Region, New Zealand,100.0,37.5,-37.9519223,176.9945977
Negril, Cornwall County, Jamaica,100.0,75.0,18.2779531,-78.3494771
Skardu, Gilgit-Baltistan, Pakistan,100.0,75.0,35.2875284,75.6074375
Jeffersonville, Indiana, United States of America,87.5,50.0,38.2770227,-85.7371604
Lake Worth, Texas, United States of America,100.0,100.0,32.8048507,-97.44502
Kawthaung, Tanintharyi Region, Myanmar,50.0,50.0,9.9781142,98.5520893
Katy, Texas, United States of America,60.0,50.0,29.7857853,-95.8243956
McLean, Texas, United States of America,100.0,25.0,40.4631789,-88.8196613
Leander, Texas, United States of America,100.0,0.0,30.5736134,-97.8567339
San Marcos, Texas, United States of America,100.0,0.0,29.8826436,-97.9405828
League City, Texas, United States of America,75.0,25.0,29.5074538,-95.0949303
Chilliwack, British Columbia, Canada,79.54545455,16.66666667,49.1709788,-121.95255
Pullman, Washington, United States of America,100.0,0.0,46.7304268,-117.173895
Catanduva, Sao Paulo, Brazil,37.5,50.0,-21.1331035,-48.9712817
Mansfield, Ohio, United States of America,75.0,25.0,40.75839,-82.5154471
Krasnik, Lublin Voivodeship, Poland,50.0,50.0,50.943493200000006,22.208352670460982
Fort Dodge, Iowa, United States of America,25.0,75.0,42.5044017,-94.1910044
Lakeville, Minnesota, United States of America,100.0,50.0,44.650051,-93.2432791
Titusville, Florida, United States of America,100.0,25.0,28.6122187,-80.8075538
Lakewood, Washington, United States of America,100.0,75.0,39.7085736,-105.0846694
Longview, Washington, United States of America,0.0,75.0,32.5007031,-94.74049
Oxford, Mississippi, United States of America,100.0,0.0,51.7520131,-1.2578499
Lima, Ohio, United States of America,75.0,50.0,-12.0621065,-77.0365256
Nisko, Podkarpackie Voivodeship, Poland,62.5,50.0,50.5198985,22.139886
Fort Walton Beach, Florida, United States of America,100.0,50.0,30.4057552,-86.618842
Paducah, Kentucky, United States of America,85.71428571,62.5,37.0833893,-88.6000478
Coon Rapids, Minnesota, United States of America,100.0,50.0,45.1728923,-93.3023898
Traverse City, Michigan, United States of America,75.0,25.0,44.7606441,-85.6165301
Patos de Minas, Minas Gerais, Brazil,25.0,50.0,-18.6041453,-46.5096698
Tebessa, Tebessa Province, Algeria,100.0,0.0,35.4035956,8.1212322
Rocklin, California, United States of America,100.0,0.0,38.7907339,-121.2357828
Sheboygan, Wisconsin, United States of America,100.0,0.0,43.7128967,-87.9370433
Marina, California, United States of America,100.0,50.0,43.5139149,16.1092196
Sebring, Florida, United States of America,25.0,50.0,27.4957453,-81.4410425
Morecambe, England, United Kingdom,100.0,25.0,54.0721085,-2.8650938
Alexandria, Louisiana, United States of America,100.0,50.0,44.83495335,8.745030418605868
Jackson, Tennessee, United States of America,96.875,12.5,32.2998686,-90.1830408
Nikaia, Attica Region, Greece,33.33333333,0.0,40.5936991,19.7288481
Eden Prairie, Minnesota, United States of America,91.66666667,8.333333333,44.8546856,-93.470786
Clovis, New Mexico, United States of America,0.0,100.0,36.8252277,-119.7029194
Fond du Lac, Wisconsin, United States of America,75.0,75.0,43.7533414,-88.4493796
Vernon, British Columbia, Canada,72.5,54.16666667,49.0932008,1.4857205
Lloydminster, Alberta, Canada,60.71428571,27.77777778,53.279995,-110.00885
Konstancin-Jeziorna, Masovian Voivodeship, Poland,35.0,45.83333333,52.0834787,21.1208073
Chrudim, , Czech Republic,100.0,50.0,49.9511458,15.7947559
Litvinov, , Czech Republic,62.5,50.0,50.6009532,13.6110485
Trinec, , Czech Republic,50.0,50.0,49.6779212,18.6711993
New Port Richey, Florida, United States of America,50.0,0.0,28.2441768,-82.7192671
Jupiter, Florida, United States of America,100.0,25.0,26.9342246,-80.0942087
Jacksonville, North Carolina, United States of America,100.0,0.0,30.3321838,-81.655651
Lousada, Porto, Portugal,75.0,50.0,41.2773789,-8.2826293
Lebanon, Ohio, United States of America,100.0,50.0,40.375713,-76.4626118
Miri, Sarawak, Malaysia,75.0,57.14285714,4.392739,113.9880255
Swords, , Ireland,50.0,0.0,53.4598264,-6.2184562
Malahide, , Ireland,75.0,25.0,53.4508401,-6.15367
Slidell, Louisiana, United States of America,50.0,100.0,30.2751945,-89.7811745
Torrington, Wyoming, United States of America,90.0,75.0,41.8006523,-73.1212214
Longmont, Colorado, United States of America,0.0,75.0,40.1672117,-105.101928
East Orange, New Jersey, United States of America,100.0,75.0,40.767323,-74.2048677
Polaniec, Swietokrzyskie Voivodeship, Poland,50.0,50.0,50.4329071,21.2810473
Sao Bras de Alportel, , Portugal,100.0,50.0,37.1529622,-7.8879138
Foster City, California, United States of America,100.0,0.0,37.5600336,-122.2688522
Statesboro, Georgia, United States of America,75.0,41.66666667,32.4490141,-81.7832912
DeLand, Florida, United States of America,81.25,25.0,29.0283213,-81.3031098
Stockton-on-Tees, England, United Kingdom,100.0,50.0,54.564094,-1.3129164
Encamp, Encamp, Andorra,50.0,25.0,42.5360425,1.5836096
Grand Junction, Colorado, United States of America,85.41666667,18.75,39.063956,-108.5507317
Vanderbijlpark, Gauteng, South Africa,11.66666667,89.58333333,-26.706891,27.836271
North Platte, Nebraska, United States of America,100.0,25.0,41.1238873,-100.7654232
Playa del Carmen, Quintana Roo, Mexico,87.5,62.5,20.6308643,-87.0779503
Troy, Michigan, United States of America,62.5,25.0,39.95737395,26.238017461011644
Sakai, Fukui Prefecture, Japan,75.0,50.0,34.5289178,135.5015548
Maia, Porto, Portugal,89.28571429,0.0,41.23734565,-8.629998173364326
Seixal, Setubal, Portugal,37.5,50.0,38.6422246,-9.1072662
Weston, Florida, United States of America,100.0,0.0,51.3471927,-2.9778916
Portoviejo, Manabi Province, Ecuador,62.5,50.0,-1.0528066,-80.4534269
Manta, Manabi Province, Ecuador,68.18181818,70.0,44.6158717,7.4870199
Broumov, , Czech Republic,75.0,50.0,50.5853016,16.3324545
Mesquite, Nevada, United States of America,100.0,0.0,32.7666103,-96.599472
Timmins, Ontario, Canada,75.0,45.0,48.477473,-81.330414
Corner Brook, Newfoundland and Labrador, Canada,93.75,0.0,48.95317,-57.947388
Ciudad del Carmen, Campeche, Mexico,66.66666667,66.66666667,18.651739,-91.81492
Canmore, Alberta, Canada,100.0,25.0,51.0866897,-115.3481135
Grays, England, United Kingdom,0.0,100.0,51.4780898,0.3233131
Chalandri, Attica Region, Greece,75.0,0.0,38.0215202,23.7984139
Novi, Michigan, United States of America,100.0,0.0,42.4517622,18.5367516
Mardan, Khyber Pakhtunkhwa, Pakistan,75.0,33.33333333,-38.4703235,146.13379751785047
Brunswick, Georgia, United States of America,78.125,37.5,34.0718195,-78.1914215
Opoczno, Lodz Voivodeship, Poland,0.0,75.0,51.3782439,20.2931754
Rangpur, Rangpur Division, Bangladesh,25.0,62.5,25.6376135,89.0826381
Corby, England, United Kingdom,65.0,25.0,52.4877341,-0.7032713
Tawau, Sabah, Malaysia,100.0,100.0,4.2435206,117.885331
Long Branch, New Jersey, United States of America,75.0,25.0,40.3042778,-73.9923596
San Luis Rio Colorado, Sonora, Mexico,100.0,50.0,32.4517957,-114.7652542
Monroe, Michigan, United States of America,100.0,25.0,38.2722313,-90.1792484
Mossel Bay, Western Cape, South Africa,100.0,0.0,-34.1832022,22.1536248
Listowel, , Ireland,100.0,0.0,52.4472298,-9.4846811
Cumbernauld, Scotland, United Kingdom,87.5,0.0,55.9477764,-3.9882568
Dalton, Georgia, United States of America,100.0,25.0,46.173849,-95.915609
Criuleni, Criuleni District, Moldova,50.0,75.0,47.2095468,29.1580621
Kumba, Southwest, Cameroon,75.0,50.0,4.6026770500000005,9.413994909008665
Mansa, Luapula Province, Zambia,75.0,25.0,-11.2006743,28.8893922
Narok, , Kenya,50.0,100.0,-1.2779365500000002,35.47742284932569
Buckie, Scotland, United Kingdom,75.0,0.0,57.6762821,-2.9648973
Humpolec, , Czech Republic,100.0,50.0,49.5418861,15.3586709
Vlasim, , Czech Republic,100.0,50.0,49.7065924,14.8987513
Krabi, Krabi, Thailand,100.0,50.0,8.1111653,99.1097298
Burton upon Trent, England, United Kingdom,0.0,25.0,52.802742,-1.629917
Summit, New Jersey, United States of America,37.5,62.5,41.1457902,-81.5333603
Wokingham, England, United Kingdom,91.66666667,0.0,51.4570846,-0.8865370303212372
Goole, England, United Kingdom,25.0,50.0,53.7035625,-0.8715949
Dalby, Queensland, Australia,100.0,50.0,-27.1822593,151.2634168
Temirtau, Karaganda Region, Kazakhstan,0.0,75.0,50.0757002,73.04383390433861
Hilton Head Island, South Carolina, United States of America,100.0,25.0,32.1618488,-80.7512616
North Vancouver, British Columbia, Canada,92.64705882,13.46153846,49.3206294,-123.0737925
Ifrane, Fes-Meknes, Morocco,100.0,12.5,33.527605,-5.107408
Masaya, Masaya Department, Nicaragua,50.0,100.0,12.0008289,-86.0513672
Cotacachi, Imbabura Province, Ecuador,100.0,0.0,0.3955233999999999,-78.45070131832692
Middelburg, Eastern Cape, South Africa,54.16666667,100.0,51.4996784,3.6137371
New Bern, North Carolina, United States of America,100.0,50.0,35.1084931,-77.0441143
Queluz, Lisbon, Portugal,50.0,0.0,-22.5371881,-44.7752585
Eluru, Andhra Pradesh, India,54.16666667,57.14285714,17.015219000000002,81.08045423126018
Alpharetta, Georgia, United States of America,62.5,37.5,34.0709576,-84.2747329
Radcliff, Kentucky, United States of America,87.5,50.0,37.8403456,-85.9491298
Cumming, Georgia, United States of America,58.33333333,41.66666667,41.4833235,-93.7624442
Ironton, Ohio, United States of America,100.0,50.0,46.4774631,-93.9777621
Midland, Michigan, United States of America,95.0,33.33333333,31.83688,-102.0103767
Palakkad, Kerala, India,86.53846154,54.16666667,10.7681928,76.6521319
Fort Saskatchewan, Alberta, Canada,75.0,12.5,53.7128571,-113.2148942
Esteli, Esteli Department, Nicaragua,75.0,50.0,13.0931241,-86.3554436
Muswellbrook, New South Wales, Australia,87.5,50.0,-32.4881159,150.51640804866668
Roznov pod Radhostem, , Czech Republic,100.0,50.0,49.4587958,18.1429843
Clitheroe, England, United Kingdom,100.0,0.0,53.8717465,-2.3926783
Otrokovice, , Czech Republic,75.0,50.0,49.2088284,17.5353865
Smithers, British Columbia, Canada,100.0,50.0,54.7792074,-127.1760991
Ipswich, Queensland, Australia,50.0,75.0,52.0579324,1.1528095
Valdosta, Georgia, United States of America,100.0,50.0,30.8327022,-83.2784851
Hobbs, New Mexico, United States of America,100.0,50.0,32.707667,-103.1311314
Deal, England, United Kingdom,50.0,25.0,51.2239544,1.4027344
Yiwu, Zhejiang, People's Republic of China,0.0,50.0,29.3093002,120.0703805
Taiping, Perak, Malaysia,0.0,25.0,41.9942218,121.7289458
Princes Town, Princes Town, Trinidad and Tobago,0.0,100.0,10.20480035,-61.28061860703701
Langley, Washington, United States of America,100.0,0.0,48.3604648,6.3258262
Nakhon Si Thammarat, Nakhon Si Thammarat, Thailand,100.0,25.0,8.6772337,99.7309635
Nakhon Sawan, Nakhon Sawan, Thailand,30.55555556,41.66666667,15.7054772,99.9288481
Lampang, Lampang, Thailand,12.5,50.0,18.6799728,99.7332501
Sakon Nakhon, Sakon Nakhon, Thailand,0.0,100.0,17.1904453,103.9730898
Durango, Colorado, United States of America,75.0,0.0,24.833333,-104.833333
Farmington, New Mexico, United States of America,95.0,50.0,44.6402434,-93.1435497
Rourkela, Odisha, India,33.0,58.33333333,22.2539994,84.8577520139704
Drumheller, Alberta, Canada,100.0,0.0,51.4169325,-112.6402382
Spruce Grove, Alberta, Canada,100.0,0.0,53.545204,-113.903503
Rymarov, , Czech Republic,87.5,50.0,49.9320352,17.2714574
Nan, Nan, Thailand,25.0,50.0,46.3144754,11.0480288
Ormoc, , Philippines,62.5,62.5,11.0052935,124.6090753
Rayong, Rayong, Thailand,43.75,75.0,12.7943716,101.3705344
Bilovec, , Czech Republic,62.5,50.0,49.7567664,18.01623
Welkom, Free State, South Africa,75.0,100.0,-27.982298,26.737969
Prince Rupert, British Columbia, Canada,100.0,58.33333333,54.3126572,-130.32549
Klerksdorp, North West, South Africa,75.0,75.0,-26.8625383,26.6656814
Santo Domingo, Santo Domingo de los Tsachilas Province, Ecuador,0.0,50.0,18.4801972,-69.942111
Lower Hutt, Wellington Region, New Zealand,100.0,20.83333333,-41.2125751,174.9057626
Hastings, Hawke's Bay Region, New Zealand,85.0,56.25,50.8553888,0.5824703
Porirua, Wellington Region, New Zealand,100.0,75.0,-41.1354217,174.8397824
Yixing, Jiangsu, People's Republic of China,0.0,50.0,31.3495972,119.817253
Changshu, Jiangsu, People's Republic of China,0.0,50.0,31.6572954,120.7480757
Jiangyin, Jiangsu, People's Republic of China,0.0,50.0,31.9092756,120.2630426
Williamsport, Pennsylvania, United States of America,100.0,0.0,41.2493292,-77.0027671
Timaru, Canterbury Region, New Zealand,54.16666667,75.0,-44.3930254,171.2509786
Hinton, Alberta, Canada,100.0,50.0,42.626701,-96.2939254
Sheridan, Wyoming, United States of America,95.83333333,12.5,39.3530598,-100.457645
Cholpon-Ata, Issyk-Kul Region, Kyrgyzstan,75.0,50.0,42.6512898,77.0749815
Kokopo, , Papua New Guinea,75.0,50.0,-4.3432175,152.2686741
Popondetta, Oro Province, Papua New Guinea,50.0,100.0,-8.7667424,148.2375057
Courtenay, British Columbia, Canada,85.71428571,33.33333333,45.7294097,5.3798454
Isa Town, Central Governorate, Bahrain,25.0,87.5,26.1741995,50.5473432
Cold Lake, Alberta, Canada,96.875,37.5,54.46046,-110.192871
Owen Sound, Ontario, Canada,100.0,25.0,44.5678105,-80.9430094
Paarl, Western Cape, South Africa,100.0,0.0,-33.7310282,18.9642117
Samos, North Aegean Region, Greece,100.0,0.0,42.730661,-7.3265903
Butterworth, Penang, Malaysia,25.0,25.0,5.3933618,100.366572
Selkirk, Manitoba, Canada,100.0,0.0,50.146986,-96.880188
Comox, British Columbia, Canada,87.5,50.0,49.6727575,-124.9276204
Rochester, Michigan, United States of America,100.0,0.0,43.157285,-77.615214
Fairborn, Ohio, United States of America,87.5,50.0,39.8208998,-84.0193858
San Martin de los Andes, Neuquen Province, Argentina,100.0,75.0,-40.1288216,-71.23384677578329
Moose Jaw, Saskatchewan, Canada,91.66666667,33.33333333,50.401515,-105.542908
Uitenhage, Eastern Cape, South Africa,100.0,0.0,-33.7678979,25.3978174
Rongcheng, Shandong, People's Republic of China,12.5,50.0,37.1649467,122.482296
Mirpur Khas, Sindh, Pakistan,0.0,100.0,25.5262817,69.0110617
Rio Tinto, Porto, Portugal,100.0,75.0,-6.803828,-35.077569
Terrace, British Columbia, Canada,91.66666667,0.0,54.5172715,-128.599548
Port Mathurin, , Mauritius,75.0,87.5,-19.6808372,63.422113
Ypsilanti, Michigan, United States of America,75.0,66.66666667,42.2410562,-83.613055
Port Alberni, British Columbia, Canada,83.33333333,0.0,49.2343668,-124.8056517
Lin'an, Zhejiang, People's Republic of China,0.0,50.0,30.2371364,119.7192631
Drayton Valley, Alberta, Canada,100.0,50.0,53.2174924,-114.9790101
San Fernando, , Trinidad and Tobago,50.0,55.0,36.4646672,-6.1983492
Lisle, Illinois, United States of America,100.0,0.0,45.2787444,0.5481384
Wangaratta, Victoria, Australia,100.0,25.0,-36.356434,146.3228311
Valladolid, Yucatan, Mexico,100.0,0.0,41.6521328,-4.728562
Clifden, Connacht, Ireland,100.0,50.0,53.4884916,-10.0210673
Franschhoek, Western Cape, South Africa,50.0,75.0,-33.909167,19.119444
Pathanamthitta, Kerala, India,89.70588235,38.63636364,9.2655337,76.7871514
Jaunpur, Uttar Pradesh, India,50.0,62.5,25.75,82.75
Nong Khai, Nong Khai, Thailand,50.0,37.5,17.8825057,102.7482277
Salinas, Santa Elena Province, Ecuador,25.0,100.0,36.6744117,-121.655037
Jinotega, Jinotega Department, Nicaragua,66.66666667,83.33333333,13.8023296,-85.5485632
Chachoengsao, Chachoengsao, Thailand,75.0,100.0,13.6093192,101.5467201
Sandton, Gauteng, South Africa,64.58333333,33.33333333,-26.1045525,28.0545147
Jhang, Punjab, Pakistan,50.0,50.0,33.6748125,72.6963493
Ainaro, Ainaro Municipality, Timor-Leste,100.0,75.0,-8.9969021,125.50482
Newcastle, KwaZulu-Natal, South Africa,6.25,81.25,54.9738474,-1.6131572
Ermelo, Mpumalanga, South Africa,50.0,50.0,52.2858356,5.654938589920705
Pottsville, Pennsylvania, United States of America,75.0,0.0,40.6851324,-76.1953701
Cambridge, Waikato Region, New Zealand,75.0,0.0,52.2055314,0.1186637
Cambridge, Ontario, Canada,63.46153846,55.76923077,52.2055314,0.1186637
Concord, North Carolina, United States of America,91.66666667,62.5,43.207178,-71.537476
Campbell River, British Columbia, Canada,100.0,0.0,50.023071,-125.244153
Campbellton, New Brunswick, Canada,75.0,0.0,49.27764925,-54.92271033923269
Darayya, Rif Dimashq Governorate, Syria,100.0,25.0,33.4592565,36.2394466
